ScoreAfter10Overs,WicketsLost,RunRate,Last5OversRuns,Venue,PitchType,BattingTeam,DewPresent,FinalScore
58,2,5.8,50,Chennai,Green,DC,1,163
98,1,9.8,60,Kolkata,Green,RCB,1,215
81,3,8.1,55,Bangalore,Slow,MI,0,188
57,3,5.7,54,Mumbai,Turning,SRH,1,153
75,4,7.5,58,Kolkata,Flat,KKR,0,194
73,5,7.3,52,Chennai,Flat,KKR,0,187
104,0,10.4,21,Mumbai,Flat,KKR,0,207
61,3,6.1,23,Delhi,Green,CSK,0,106
99,6,9.9,50,Kolkata,Flat,SRH,0,192
80,4,8.0,33,Chennai,Green,CSK,1,137
70,4,7.0,39,Delhi,Slow,MI,1,157
80,6,8.0,29,Kolkata,Green,KKR,1,124
96,1,9.6,32,Kolkata,Flat,KKR,0,211
83,0,8.3,33,Delhi,Turning,SRH,0,165
59,1,5.9,61,Delhi,Slow,DC,1,184
103,0,10.3,59,Delhi,Slow,DC,0,222
73,1,7.3,41,Mumbai,Flat,CSK,0,208
94,0,9.4,30,Bangalore,Flat,CSK,1,222
76,4,7.6,58,Bangalore,Flat,CSK,0,194
74,2,7.4,37,Mumbai,Slow,DC,1,173
106,5,10.6,33,Bangalore,Flat,RCB,0,215
78,0,7.8,23,Chennai,Slow,KKR,0,138
54,2,5.4,54,Chennai,Flat,KKR,0,175
55,6,5.5,21,Chennai,Turning,DC,0,90
49,1,4.9,53,Kolkata,Slow,KKR,0,156
49,5,4.9,24,Kolkata,Flat,MI,1,118
60,6,6.0,32,Bangalore,Turning,RCB,1,134
64,0,6.4,33,Bangalore,Green,CSK,1,143
106,4,10.6,62,Chennai,Slow,SRH,0,193
93,0,9.3,25,Bangalore,Slow,CSK,0,186
108,0,10.8,33,Mumbai,Flat,SRH,1,240
47,1,4.7,39,Delhi,Flat,MI,0,161
56,0,5.6,28,Kolkata,Slow,DC,1,135
62,3,6.2,64,Chennai,Green,KKR,1,183
110,2,11.0,51,Delhi,Turning,KKR,0,206
54,1,5.4,55,Chennai,Flat,DC,1,184
59,5,5.9,44,Chennai,Turning,MI,0,127
64,0,6.4,42,Bangalore,Flat,CSK,0,181
87,1,8.7,41,Chennai,Slow,SRH,1,194
68,3,6.8,24,Delhi,Turning,RCB,1,121
86,1,8.6,61,Delhi,Turning,CSK,0,183
91,2,9.1,51,Chennai,Slow,SRH,1,191
90,3,9.0,44,Kolkata,Turning,SRH,0,147
48,2,4.8,26,Kolkata,Turning,KKR,1,108
96,1,9.6,43,Bangalore,Turning,MI,0,190
56,3,5.6,29,Delhi,Slow,MI,1,128
91,0,9.1,36,Delhi,Flat,KKR,0,217
50,0,5.0,38,Bangalore,Flat,MI,0,190
93,4,9.3,61,Delhi,Green,RCB,0,208
110,3,11.0,26,Chennai,Flat,DC,1,194
52,5,5.2,37,Chennai,Slow,MI,0,101
105,3,10.5,30,Mumbai,Flat,CSK,1,216
65,1,6.5,34,Mumbai,Green,MI,0,153
64,2,6.4,20,Kolkata,Turning,KKR,1,132
64,4,6.4,32,Bangalore,Turning,CSK,0,115
56,0,5.6,55,Bangalore,Slow,SRH,0,168
92,6,9.2,26,Chennai,Green,RCB,0,147
85,1,8.5,40,Delhi,Green,MI,0,190
45,6,4.5,47,Bangalore,Flat,DC,1,164
107,4,10.7,22,Kolkata,Slow,SRH,0,138
61,4,6.1,21,Chennai,Flat,RCB,0,145
81,6,8.1,65,Bangalore,Green,RCB,0,188
87,6,8.7,28,Kolkata,Flat,DC,1,154
105,4,10.5,46,Delhi,Turning,DC,0,177
49,1,4.9,25,Kolkata,Green,CSK,1,111
89,3,8.9,55,Chennai,Green,KKR,0,188
63,0,6.3,34,Kolkata,Slow,RCB,0,172
96,4,9.6,56,Chennai,Turning,RCB,1,206
89,3,8.9,43,Kolkata,Turning,DC,0,162
80,1,8.0,56,Chennai,Slow,SRH,1,194
51,5,5.1,39,Bangalore,Green,SRH,1,105
93,0,9.3,23,Delhi,Turning,KKR,1,158
74,3,7.4,37,Bangalore,Slow,CSK,0,151
85,1,8.5,48,Delhi,Flat,MI,1,227
53,2,5.3,57,Kolkata,Flat,MI,1,186
47,4,4.7,37,Mumbai,Slow,DC,1,127
65,5,6.5,59,Delhi,Turning,RCB,1,161
108,6,10.8,31,Bangalore,Flat,SRH,1,196
68,1,6.8,29,Bangalore,Green,MI,1,156
45,6,4.5,22,Bangalore,Flat,KKR,0,110
59,5,5.9,41,Bangalore,Green,KKR,0,125
88,2,8.8,49,Bangalore,Flat,KKR,0,229
108,4,10.8,44,Chennai,Green,RCB,0,183
102,0,10.2,35,Mumbai,Green,DC,0,193
88,5,8.8,58,Bangalore,Turning,MI,0,190
55,2,5.5,60,Kolkata,Green,SRH,1,155
50,2,5.0,21,Mumbai,Slow,KKR,0,129
56,3,5.6,30,Chennai,Slow,RCB,0,132
62,6,6.2,28,Chennai,Turning,CSK,1,98
67,0,6.7,42,Mumbai,Green,KKR,1,176
71,3,7.1,20,Delhi,Green,MI,1,138
49,1,4.9,27,Mumbai,Green,SRH,0,113
90,0,9.0,31,Mumbai,Flat,KKR,0,212
51,0,5.1,56,Mumbai,Green,MI,1,180
73,3,7.3,58,Delhi,Flat,SRH,0,183
52,5,5.2,21,Mumbai,Turning,KKR,0,87
63,1,6.3,41,Delhi,Turning,DC,1,136
110,5,11.0,43,Bangalore,Turning,CSK,1,184
63,1,6.3,20,Bangalore,Turning,DC,0,111
74,0,7.4,44,Delhi,Slow,SRH,0,168
87,3,8.7,38,Delhi,Turning,MI,1,148
60,4,6.0,38,Bangalore,Green,DC,0,143
55,5,5.5,48,Delhi,Slow,KKR,1,135
52,2,5.2,31,Delhi,Slow,CSK,0,110
65,4,6.5,25,Bangalore,Slow,SRH,0,120
54,6,5.4,59,Chennai,Green,MI,0,123
59,3,5.9,50,Kolkata,Slow,CSK,1,160
106,5,10.6,47,Mumbai,Turning,MI,0,169
70,5,7.0,51,Chennai,Turning,SRH,0,123
62,3,6.2,60,Kolkata,Turning,DC,1,158
73,3,7.3,25,Chennai,Turning,MI,1,120
47,0,4.7,21,Mumbai,Slow,RCB,0,135
64,6,6.4,35,Chennai,Green,MI,1,118
89,4,8.9,62,Kolkata,Slow,KKR,0,181
106,6,10.6,54,Bangalore,Flat,KKR,0,228
108,3,10.8,41,Kolkata,Flat,RCB,0,236
62,0,6.2,26,Chennai,Turning,DC,0,137
94,6,9.4,42,Mumbai,Slow,KKR,1,158
100,3,10.0,34,Bangalore,Flat,MI,1,201
80,2,8.0,42,Mumbai,Green,KKR,1,179
95,2,9.5,44,Kolkata,Slow,KKR,1,193
101,4,10.1,38,Kolkata,Slow,MI,0,168
81,5,8.1,43,Chennai,Flat,RCB,1,193
62,2,6.2,20,Delhi,Green,SRH,1,114
94,4,9.4,41,Chennai,Green,DC,0,171
98,6,9.8,28,Delhi,Slow,DC,1,137
74,5,7.4,40,Chennai,Slow,SRH,0,128
79,6,7.9,28,Chennai,Green,SRH,0,108
100,6,10.0,62,Bangalore,Flat,MI,0,235
70,2,7.0,51,Delhi,Flat,RCB,1,209
104,6,10.4,28,Bangalore,Flat,SRH,1,189
51,3,5.1,21,Mumbai,Green,DC,0,89
82,3,8.2,55,Mumbai,Green,MI,1,193
64,5,6.4,23,Kolkata,Turning,RCB,0,115
95,3,9.5,45,Delhi,Flat,KKR,0,206
73,5,7.3,28,Kolkata,Slow,MI,0,116
53,1,5.3,29,Chennai,Flat,DC,1,156
79,1,7.9,44,Bangalore,Green,MI,0,178
102,5,10.2,56,Delhi,Flat,SRH,0,228
96,3,9.6,60,Chennai,Green,KKR,0,207
87,5,8.7,63,Bangalore,Turning,KKR,0,167
92,3,9.2,37,Kolkata,Flat,CSK,0,180
78,4,7.8,43,Chennai,Green,RCB,0,167
45,0,4.5,26,Bangalore,Turning,KKR,0,122
89,6,8.9,53,Chennai,Flat,MI,0,187
77,5,7.7,24,Chennai,Turning,CSK,1,106
53,2,5.3,45,Delhi,Turning,CSK,0,146
87,1,8.7,53,Chennai,Turning,SRH,0,179
84,3,8.4,40,Bangalore,Flat,MI,0,202
46,0,4.6,45,Kolkata,Turning,KKR,1,145
59,3,5.9,48,Kolkata,Turning,CSK,0,152
49,1,4.9,49,Chennai,Slow,SRH,0,146
58,3,5.8,25,Chennai,Turning,SRH,1,105
99,0,9.9,25,Kolkata,Slow,KKR,1,179
70,5,7.0,32,Mumbai,Slow,CSK,1,146
50,5,5.0,40,Chennai,Turning,SRH,0,97
69,2,6.9,42,Kolkata,Flat,SRH,1,181
86,3,8.6,65,Mumbai,Turning,MI,1,215
75,1,7.5,57,Kolkata,Green,RCB,0,189
96,5,9.6,29,Chennai,Slow,DC,1,144
50,0,5.0,63,Bangalore,Turning,KKR,1,182
107,4,10.7,33,Chennai,Green,CSK,0,172
110,2,11.0,33,Mumbai,Slow,MI,1,207
94,3,9.4,57,Kolkata,Green,RCB,1,191
92,6,9.2,65,Chennai,Green,RCB,0,199
92,2,9.2,47,Chennai,Green,CSK,1,193
69,0,6.9,54,Kolkata,Slow,MI,0,193
103,6,10.3,34,Kolkata,Green,KKR,1,158
103,5,10.3,27,Chennai,Turning,MI,1,138
106,5,10.6,52,Delhi,Green,CSK,0,169
101,0,10.1,29,Chennai,Flat,MI,1,204
69,2,6.9,63,Bangalore,Slow,MI,0,190
106,6,10.6,64,Delhi,Slow,CSK,1,217
60,5,6.0,57,Kolkata,Slow,CSK,1,149
100,2,10.0,45,Delhi,Slow,KKR,1,186
93,4,9.3,35,Mumbai,Turning,RCB,0,147
91,1,9.1,30,Bangalore,Green,DC,1,179
91,1,9.1,49,Kolkata,Green,DC,0,175
56,4,5.6,24,Bangalore,Green,SRH,0,105
47,2,4.7,64,Bangalore,Slow,DC,0,165
51,6,5.1,27,Bangalore,Slow,DC,0,86
87,0,8.7,64,Chennai,Flat,CSK,1,248
64,3,6.4,20,Chennai,Flat,MI,1,144
71,5,7.1,36,Delhi,Turning,SRH,1,138
71,1,7.1,40,Bangalore,Green,RCB,1,190
56,4,5.6,31,Chennai,Turning,SRH,1,107
56,6,5.6,36,Delhi,Green,DC,1,116
94,6,9.4,38,Mumbai,Green,CSK,0,137
108,5,10.8,28,Delhi,Slow,RCB,0,178
63,2,6.3,45,Kolkata,Turning,RCB,0,161
108,5,10.8,28,Bangalore,Flat,CSK,0,196
63,0,6.3,54,Delhi,Flat,CSK,1,214
93,6,9.3,21,Bangalore,Flat,SRH,0,159
88,2,8.8,33,Mumbai,Slow,CSK,1,186
70,5,7.0,23,Mumbai,Green,RCB,1,139
72,3,7.2,58,Mumbai,Flat,CSK,0,188
49,4,4.9,23,Kolkata,Green,CSK,1,100
59,5,5.9,20,Bangalore,Flat,MI,0,130
80,0,8.0,41,Kolkata,Green,SRH,0,174
74,0,7.4,36,Mumbai,Slow,KKR,1,163
76,6,7.6,46,Delhi,Green,SRH,0,139
55,1,5.5,28,Delhi,Flat,RCB,1,179
103,5,10.3,36,Delhi,Flat,RCB,0,187
56,0,5.6,42,Kolkata,Green,DC,0,133
100,3,10.0,32,Kolkata,Slow,SRH,1,159
57,4,5.7,57,Chennai,Turning,MI,1,152
74,3,7.4,46,Bangalore,Flat,DC,0,187
107,3,10.7,50,Chennai,Slow,KKR,1,215
61,5,6.1,53,Kolkata,Green,KKR,0,140
90,0,9.0,25,Delhi,Green,KKR,1,160
65,1,6.5,47,Delhi,Slow,KKR,0,171
69,3,6.9,61,Delhi,Flat,KKR,1,198
68,4,6.8,61,Kolkata,Flat,KKR,1,203
75,6,7.5,40,Kolkata,Flat,MI,1,165
106,3,10.6,49,Mumbai,Slow,RCB,1,211
82,0,8.2,55,Mumbai,Turning,DC,0,185
48,0,4.8,65,Bangalore,Flat,KKR,0,224
94,2,9.4,50,Kolkata,Green,SRH,0,199
62,4,6.2,42,Delhi,Turning,CSK,1,120
59,6,5.9,39,Kolkata,Slow,CSK,0,129
91,6,9.1,22,Chennai,Green,RCB,1,139
68,4,6.8,48,Kolkata,Slow,RCB,1,151
74,5,7.4,21,Mumbai,Green,CSK,0,102
64,2,6.4,60,Chennai,Flat,DC,1,211
49,3,4.9,37,Mumbai,Flat,KKR,1,149
68,1,6.8,34,Mumbai,Slow,SRH,0,163
60,5,6.0,55,Chennai,Slow,MI,0,133
108,5,10.8,32,Chennai,Green,RCB,0,179
94,5,9.4,65,Delhi,Green,RCB,1,200
75,3,7.5,60,Bangalore,Flat,DC,1,214
56,6,5.6,61,Bangalore,Turning,KKR,1,160
97,5,9.7,51,Bangalore,Flat,DC,1,214
108,6,10.8,33,Bangalore,Turning,RCB,1,162
77,2,7.7,24,Bangalore,Slow,DC,1,163
98,2,9.8,52,Mumbai,Turning,SRH,0,199
82,4,8.2,34,Bangalore,Slow,DC,0,163
98,6,9.8,51,Mumbai,Slow,KKR,1,185
85,1,8.5,29,Chennai,Slow,KKR,1,167
105,0,10.5,52,Kolkata,Turning,MI,0,220
97,6,9.7,59,Kolkata,Green,DC,1,174
76,6,7.6,47,Kolkata,Turning,SRH,0,129
48,6,4.8,39,Bangalore,Flat,RCB,0,152
67,4,6.7,37,Delhi,Slow,MI,0,127
103,1,10.3,37,Mumbai,Green,SRH,0,193
104,3,10.4,34,Delhi,Green,SRH,1,166
89,5,8.9,60,Chennai,Green,SRH,0,158
98,1,9.8,41,Kolkata,Turning,CSK,1,170
61,5,6.1,64,Chennai,Turning,RCB,0,161
68,4,6.8,26,Bangalore,Green,RCB,0,146
53,1,5.3,49,Kolkata,Turning,DC,0,154
73,6,7.3,51,Kolkata,Turning,MI,0,152
57,0,5.7,29,Mumbai,Turning,SRH,0,123
66,3,6.6,42,Mumbai,Slow,RCB,0,162
100,6,10.0,63,Delhi,Green,DC,1,178
51,4,5.1,43,Delhi,Green,SRH,0,123
89,2,8.9,38,Bangalore,Flat,RCB,1,202
55,4,5.5,34,Bangalore,Flat,CSK,1,161
83,2,8.3,42,Bangalore,Green,DC,1,182
49,6,4.9,46,Mumbai,Slow,MI,0,123
103,1,10.3,35,Delhi,Turning,KKR,0,192
62,6,6.2,25,Bangalore,Slow,RCB,1,132
66,6,6.6,47,Bangalore,Flat,MI,1,161
110,2,11.0,53,Chennai,Slow,KKR,0,196
52,3,5.2,56,Mumbai,Flat,SRH,1,174
47,6,4.7,35,Kolkata,Turning,CSK,1,103
108,0,10.8,39,Bangalore,Flat,DC,1,246
63,6,6.3,28,Delhi,Slow,MI,0,128
67,6,6.7,33,Bangalore,Green,SRH,0,111
109,2,10.9,25,Bangalore,Green,CSK,0,170
76,3,7.6,39,Bangalore,Flat,DC,0,185
67,6,6.7,35,Chennai,Green,RCB,0,123
91,6,9.1,43,Delhi,Slow,KKR,0,163
53,0,5.3,65,Bangalore,Turning,SRH,0,184
81,5,8.1,36,Mumbai,Flat,SRH,0,173
83,1,8.3,47,Kolkata,Turning,MI,0,190
49,5,4.9,61,Mumbai,Slow,KKR,0,155
58,2,5.8,21,Delhi,Green,DC,0,127
104,4,10.4,28,Delhi,Turning,CSK,1,147
65,4,6.5,27,Delhi,Green,DC,0,123
51,5,5.1,52,Delhi,Green,SRH,0,117
57,4,5.7,55,Mumbai,Slow,SRH,0,160
86,3,8.6,33,Delhi,Slow,KKR,0,168
48,2,4.8,28,Kolkata,Slow,KKR,0,118
82,2,8.2,58,Kolkata,Flat,RCB,0,210
77,2,7.7,40,Chennai,Flat,MI,0,177
93,5,9.3,53,Mumbai,Slow,SRH,0,190
72,5,7.2,39,Bangalore,Flat,MI,1,179
96,3,9.6,45,Chennai,Green,DC,0,165
46,4,4.6,33,Bangalore,Slow,DC,1,125
89,2,8.9,60,Chennai,Green,MI,1,203
109,0,10.9,22,Chennai,Green,SRH,0,171
67,0,6.7,23,Bangalore,Flat,MI,0,170
93,0,9.3,26,Kolkata,Turning,MI,0,151
57,1,5.7,54,Kolkata,Green,RCB,0,160
49,6,4.9,55,Mumbai,Flat,DC,1,162
60,5,6.0,60,Delhi,Green,KKR,0,143
56,5,5.6,64,Delhi,Green,DC,1,157
46,3,4.6,52,Kolkata,Turning,DC,1,131
106,1,10.6,22,Chennai,Flat,RCB,0,192
77,5,7.7,65,Chennai,Flat,KKR,0,200
59,3,5.9,35,Bangalore,Turning,CSK,1,120
68,1,6.8,49,Chennai,Turning,CSK,0,170
55,4,5.5,36,Bangalore,Turning,RCB,1,131
105,1,10.5,59,Delhi,Turning,RCB,1,237
59,4,5.9,31,Delhi,Slow,KKR,0,115
101,3,10.1,63,Chennai,Slow,MI,1,208
90,3,9.0,26,Mumbai,Slow,KKR,1,163
73,0,7.3,43,Bangalore,Slow,MI,1,177
70,4,7.0,53,Delhi,Turning,CSK,0,158
62,1,6.2,63,Bangalore,Slow,CSK,1,187
95,3,9.5,31,Delhi,Slow,MI,0,152
82,5,8.2,27,Chennai,Slow,KKR,0,137
83,1,8.3,60,Chennai,Turning,MI,1,197
74,0,7.4,58,Delhi,Slow,MI,1,197
106,0,10.6,36,Delhi,Turning,KKR,1,199
110,3,11.0,21,Mumbai,Slow,SRH,0,150
48,2,4.8,54,Mumbai,Slow,DC,0,150
74,5,7.4,25,Bangalore,Green,DC,0,130
59,5,5.9,61,Mumbai,Slow,CSK,1,156
73,2,7.3,24,Chennai,Turning,CSK,1,136
63,4,6.3,26,Chennai,Slow,MI,0,120
65,2,6.5,50,Chennai,Green,CSK,0,156
59,3,5.9,64,Kolkata,Slow,DC,0,179
106,2,10.6,63,Delhi,Turning,SRH,1,227
81,4,8.1,59,Delhi,Flat,RCB,0,228
62,0,6.2,51,Chennai,Flat,RCB,1,220
87,3,8.7,42,Kolkata,Flat,SRH,0,205
46,3,4.6,24,Delhi,Green,DC,1,101
76,0,7.6,46,Mumbai,Flat,MI,1,233
91,6,9.1,42,Delhi,Green,DC,1,142
98,4,9.8,39,Kolkata,Slow,MI,1,192
109,0,10.9,25,Kolkata,Green,SRH,0,175
66,5,6.6,23,Chennai,Green,DC,0,101
54,3,5.4,51,Bangalore,Green,DC,0,134
94,1,9.4,64,Mumbai,Slow,CSK,0,206
105,4,10.5,53,Bangalore,Turning,SRH,0,197
50,2,5.0,64,Kolkata,Flat,MI,1,206
65,4,6.5,42,Bangalore,Turning,SRH,1,140
73,2,7.3,64,Delhi,Green,DC,0,172
106,6,10.6,37,Mumbai,Green,MI,1,180
88,0,8.8,48,Bangalore,Flat,SRH,0,218
53,5,5.3,36,Delhi,Slow,MI,0,131
68,5,6.8,32,Delhi,Flat,CSK,1,147
78,2,7.8,36,Chennai,Green,DC,1,148
74,0,7.4,40,Delhi,Green,CSK,0,151
105,4,10.5,45,Kolkata,Turning,SRH,0,176
99,5,9.9,62,Bangalore,Turning,SRH,1,182
80,5,8.0,22,Kolkata,Green,DC,0,115
106,5,10.6,32,Bangalore,Flat,KKR,1,202
53,0,5.3,33,Mumbai,Slow,MI,1,152
48,3,4.8,64,Mumbai,Flat,KKR,0,196
82,0,8.2,65,Mumbai,Turning,MI,0,214
66,5,6.6,37,Chennai,Green,CSK,1,131
76,1,7.6,35,Delhi,Turning,RCB,0,148
57,5,5.7,39,Bangalore,Turning,MI,1,137
79,1,7.9,62,Chennai,Green,DC,1,186
92,0,9.2,64,Kolkata,Turning,KKR,1,213
56,0,5.6,62,Kolkata,Slow,DC,0,174
98,2,9.8,20,Kolkata,Turning,CSK,1,151
89,1,8.9,59,Kolkata,Flat,MI,1,224
85,2,8.5,60,Mumbai,Turning,RCB,0,204
52,4,5.2,31,Delhi,Flat,DC,0,122
70,2,7.0,44,Bangalore,Turning,MI,0,146
67,1,6.7,50,Delhi,Slow,KKR,1,183
67,6,6.7,30,Kolkata,Turning,MI,0,111
94,0,9.4,56,Bangalore,Flat,CSK,0,246
47,6,4.7,59,Mumbai,Turning,MI,1,140
64,2,6.4,20,Delhi,Slow,DC,0,123
69,2,6.9,46,Mumbai,Green,RCB,0,184
75,2,7.5,33,Delhi,Turning,CSK,1,144
77,5,7.7,22,Kolkata,Slow,RCB,1,124
81,1,8.1,55,Mumbai,Slow,SRH,0,194
87,2,8.7,21,Delhi,Turning,MI,1,158
47,4,4.7,42,Mumbai,Turning,SRH,1,131
106,6,10.6,60,Chennai,Green,SRH,1,197
99,2,9.9,40,Mumbai,Turning,SRH,0,186
105,3,10.5,41,Chennai,Turning,KKR,0,185
70,0,7.0,22,Kolkata,Turning,RCB,0,144
110,3,11.0,33,Bangalore,Turning,DC,1,185
93,4,9.3,47,Delhi,Slow,SRH,1,177
47,3,4.7,64,Chennai,Slow,DC,0,164
100,4,10.0,23,Chennai,Turning,SRH,1,154
55,0,5.5,21,Mumbai,Turning,DC,1,112
88,3,8.8,50,Bangalore,Slow,KKR,1,178
88,0,8.8,54,Kolkata,Slow,CSK,0,199
107,5,10.7,38,Bangalore,Green,MI,1,188
71,2,7.1,59,Delhi,Turning,CSK,1,171
47,5,4.7,41,Delhi,Slow,DC,0,114
88,2,8.8,22,Mumbai,Turning,MI,1,139
105,6,10.5,64,Kolkata,Green,RCB,1,194
83,0,8.3,28,Bangalore,Flat,DC,0,195
86,6,8.6,65,Delhi,Slow,DC,0,188
93,6,9.3,39,Kolkata,Flat,DC,1,189
76,4,7.6,61,Bangalore,Green,DC,1,192
51,5,5.1,44,Mumbai,Turning,SRH,1,111
47,5,4.7,25,Chennai,Flat,MI,1,128
93,4,9.3,41,Chennai,Green,CSK,1,169
109,6,10.9,43,Mumbai,Slow,KKR,1,185
93,6,9.3,50,Chennai,Green,KKR,1,164
63,0,6.3,32,Delhi,Green,RCB,1,166
81,1,8.1,60,Kolkata,Turning,KKR,1,203
76,1,7.6,26,Kolkata,Flat,DC,0,163
73,2,7.3,48,Delhi,Flat,KKR,0,195
73,6,7.3,27,Delhi,Turning,RCB,1,121
104,3,10.4,31,Delhi,Green,KKR,0,184
95,3,9.5,54,Bangalore,Flat,SRH,1,236
108,2,10.8,51,Bangalore,Turning,DC,1,211
75,2,7.5,52,Bangalore,Green,SRH,1,191
69,3,6.9,49,Bangalore,Flat,MI,1,197
104,3,10.4,55,Delhi,Turning,CSK,1,210
64,0,6.4,50,Delhi,Slow,RCB,0,178
101,2,10.1,32,Bangalore,Flat,CSK,1,220
105,6,10.5,33,Mumbai,Flat,SRH,0,192
49,5,4.9,65,Chennai,Turning,DC,0,144
97,2,9.7,45,Bangalore,Green,MI,1,206
78,2,7.8,35,Kolkata,Turning,DC,1,145
76,2,7.6,31,Mumbai,Green,KKR,1,141
46,6,4.6,22,Bangalore,Slow,CSK,0,76
52,5,5.2,35,Bangalore,Turning,KKR,0,98
109,4,10.9,57,Delhi,Turning,CSK,0,196
58,5,5.8,40,Kolkata,Green,DC,1,133
80,3,8.0,47,Chennai,Turning,DC,1,158
102,3,10.2,25,Kolkata,Slow,SRH,1,169
45,2,4.5,49,Kolkata,Slow,KKR,1,150
63,5,6.3,59,Chennai,Turning,DC,0,136
96,2,9.6,58,Kolkata,Turning,CSK,0,186
66,5,6.6,34,Mumbai,Flat,DC,0,155
68,3,6.8,47,Bangalore,Flat,RCB,1,212
106,5,10.6,35,Kolkata,Slow,MI,0,157
77,0,7.7,42,Chennai,Green,CSK,1,170
49,2,4.9,51,Bangalore,Slow,MI,0,160
56,2,5.6,49,Kolkata,Turning,MI,1,150
83,6,8.3,39,Mumbai,Flat,MI,1,184
78,2,7.8,26,Chennai,Green,DC,0,145
109,3,10.9,61,Mumbai,Turning,CSK,1,211
84,6,8.4,51,Delhi,Turning,CSK,0,136
71,2,7.1,24,Kolkata,Green,CSK,0,125
110,2,11.0,32,Bangalore,Slow,RCB,0,196
71,4,7.1,53,Kolkata,Turning,DC,0,156
60,3,6.0,55,Kolkata,Turning,RCB,0,167
83,5,8.3,63,Chennai,Green,SRH,1,169
91,6,9.1,53,Chennai,Slow,KKR,1,182
67,1,6.7,54,Mumbai,Flat,SRH,0,196
56,4,5.6,65,Chennai,Flat,MI,0,199
78,6,7.8,44,Mumbai,Turning,MI,0,136
65,0,6.5,64,Kolkata,Turning,SRH,1,193
75,6,7.5,23,Kolkata,Flat,MI,0,144
85,1,8.5,50,Mumbai,Turning,CSK,0,176
96,0,9.6,32,Mumbai,Flat,RCB,1,221
70,6,7.0,23,Chennai,Turning,MI,0,91
52,6,5.2,39,Bangalore,Flat,KKR,1,152
56,5,5.6,65,Chennai,Flat,SRH,1,176
83,5,8.3,40,Bangalore,Slow,KKR,1,155
84,2,8.4,39,Chennai,Green,SRH,0,146
97,4,9.7,58,Bangalore,Turning,MI,0,191
84,5,8.4,25,Kolkata,Flat,CSK,1,148
93,5,9.3,44,Kolkata,Flat,CSK,0,202
61,1,6.1,62,Bangalore,Green,DC,0,177
63,3,6.3,52,Mumbai,Green,DC,0,159
108,2,10.8,60,Delhi,Green,DC,1,229
93,1,9.3,21,Kolkata,Green,DC,1,157
56,5,5.6,20,Chennai,Turning,SRH,0,70
90,3,9.0,28,Mumbai,Slow,CSK,0,146
63,0,6.3,22,Delhi,Turning,SRH,1,134
108,5,10.8,28,Bangalore,Green,SRH,1,177
60,1,6.0,59,Bangalore,Flat,RCB,1,211
50,2,5.0,63,Kolkata,Flat,DC,0,202
96,0,9.6,44,Chennai,Turning,SRH,0,172
68,2,6.8,20,Delhi,Turning,RCB,1,125
102,6,10.2,45,Kolkata,Turning,CSK,0,151
55,5,5.5,52,Kolkata,Turning,KKR,1,149
78,1,7.8,22,Chennai,Slow,RCB,1,155
62,1,6.2,52,Kolkata,Slow,SRH,1,178
93,2,9.3,47,Kolkata,Green,CSK,0,178
51,3,5.1,61,Mumbai,Green,SRH,0,166
56,0,5.6,32,Kolkata,Slow,CSK,1,146
80,5,8.0,48,Chennai,Flat,MI,0,175
87,0,8.7,36,Kolkata,Turning,DC,0,169
66,5,6.6,56,Bangalore,Turning,CSK,0,142
103,6,10.3,56,Chennai,Turning,MI,1,180
61,4,6.1,35,Kolkata,Turning,CSK,1,121
72,5,7.2,23,Kolkata,Turning,DC,0,94
95,3,9.5,20,Kolkata,Turning,SRH,1,151
97,6,9.7,41,Delhi,Green,SRH,0,148
68,6,6.8,30,Kolkata,Green,DC,0,118
59,4,5.9,33,Mumbai,Green,RCB,0,116
100,4,10.0,52,Bangalore,Slow,SRH,1,203
99,3,9.9,46,Delhi,Flat,SRH,1,207
86,6,8.6,55,Mumbai,Slow,RCB,1,187
86,6,8.6,56,Delhi,Turning,MI,0,155
90,5,9.0,32,Chennai,Slow,RCB,1,164
87,4,8.7,60,Mumbai,Slow,RCB,1,218
80,0,8.0,63,Chennai,Turning,SRH,1,202
65,3,6.5,48,Bangalore,Flat,DC,0,193
108,3,10.8,36,Bangalore,Green,RCB,1,193
85,0,8.5,42,Delhi,Turning,CSK,1,179
99,1,9.9,20,Chennai,Green,RCB,0,151
59,3,5.9,32,Chennai,Flat,DC,1,156
105,5,10.5,60,Mumbai,Green,RCB,0,194
80,6,8.0,54,Mumbai,Turning,DC,0,151
93,3,9.3,55,Chennai,Turning,KKR,0,196
55,6,5.5,60,Kolkata,Flat,RCB,0,186
71,1,7.1,39,Kolkata,Flat,CSK,1,201
73,3,7.3,35,Bangalore,Slow,KKR,1,146
89,2,8.9,36,Bangalore,Slow,CSK,1,171
64,3,6.4,22,Kolkata,Slow,KKR,1,140
96,5,9.6,64,Mumbai,Slow,MI,0,207
87,5,8.7,33,Delhi,Turning,SRH,0,121
64,5,6.4,53,Bangalore,Slow,KKR,0,166
109,2,10.9,22,Mumbai,Flat,RCB,1,221
72,4,7.2,35,Chennai,Slow,KKR,1,155
85,4,8.5,28,Chennai,Green,KKR,0,135
78,1,7.8,58,Bangalore,Slow,KKR,1,199
95,0,9.5,48,Kolkata,Flat,KKR,1,221
57,4,5.7,52,Chennai,Slow,KKR,1,146
53,1,5.3,56,Bangalore,Turning,CSK,1,169
